entry_order_id,exit_order_id,entry_utc,exit_utc,entry_algorithm_time,exit_algorithm_time,quantity,entry_price,exit_price,exit_limit_price,pnl,hold_seconds,hold_minutes,signal_utc,signal_lag_seconds,signal_price,ema20,rsi14,adx14,price_minus_ema20,es_last,es_vwap,es_vwap_slope,es_vwap_acceleration,es_vwap_acceleration_allowed,es_rolling_high_ready,es_rolling_high_allowed,es_rolling_high_samples,es_rolling_high,es_rolling_high_distance,es_rolling_high_minutes_since,rsi_slope,adx_slope,indicator_slope_allowed,es_higher_low_distance,es_structure_ready,es_structure_allowed,es_structure_score,es_structure_samples,es_structure_higher_low,es_structure_higher_low_distance,es_structure_higher_high,es_structure_higher_high_distance,es_structure_shallow_pullback,es_structure_pullback_from_high,es_structure_rising_vwap,es_structure_vwap_slope,es_structure_above_vwap,es_structure_vwap_distance,es_reclaim_ready,es_reclaim_allowed,es_reclaim_samples,es_reclaim_min_distance_seen,es_reclaim_current_distance,es_vwap_max_distance_allowed,es_minus_vwap,es_session_volume,vix_price,vix_regime,vix_age_seconds,effective_rsi_threshold,effective_pullback_distance,take_profit_distance,take_profit_price,setup_quality_score,setup_quality_allowed,setup_quality_take_profit_boost,entry_veto_points,entry_veto_allowed,entry_veto_reason,slow_risk_points,slow_risk_allowed,entry_risk_tier,entry_quantity_multiplier,option_data_state,active_profile_set,used_0dte,used_1dte,used_no_0dte_fallback,router_reason,long_strategy,strategy_profile,strategy_profile_enabled,long_strategy_allowed,long_strategy_reason,long_strategy_take_profit_multiplier,long_strategy_max_take_profit_distance,option_iv_utc_time,option_iv_age_seconds,option_iv_underlying_price,option_iv_underlying_price_source,option_iv_subscriptions,option_iv_valid_options,option_iv_expiries,option_iv_nearest_expiry,option_iv_nearest_dte,option_iv_atm_strike,option_iv_atm_iv,option_iv_atm_call_iv,option_iv_atm_put_iv,option_iv_atm_put_call_iv_spread,option_iv_0dte,option_iv_1dte,option_iv_7dte,option_iv_30dte,option_iv_vix_like_30d,option_iv_30dte_change_30s,option_iv_30dte_change_60s,option_iv_30dte_change_300s,option_iv_30dte_vol_of_vol_300s,option_iv_1d_minus_30d,option_iv_7d_minus_30d,option_iv_put_iv_down_1pct,option_iv_call_iv_up_1pct,option_iv_put_call_skew_1pct,option_iv_put_call_skew_1pct_change_30s,option_iv_put_call_skew_1pct_change_60s,option_iv_put_call_skew_1pct_change_300s,option_iv_expected_move_1d_points,option_iv_expected_move_7d_points,option_iv_expected_move_30d_points,option_iv_median_option_spread_pct,option_iv_max_option_spread,option_iv_data_quality,option_iv_allowed,option_iv_reason,option_strike_map_utc_time,option_strike_map_age_seconds,option_strike_map_underlying_price,option_strike_map_atm_strike,option_strike_map_atm_straddle_points,option_strike_map_expected_move_position,option_strike_map_target_1_strike,option_strike_map_target_1_distance,option_strike_map_target_2_strike,option_strike_map_target_2_distance,option_strike_map_target_3_strike,option_strike_map_target_3_distance,option_strike_map_call_put_volume_imbalance,option_strike_map_gamma_regime_score,option_strike_map_next_upside_call_volume_distance,option_strike_map_long_breakout_allowed,option_strike_map_long_breakout_reason,option_strike_map_selected_tp_source,option_strike_map_selected_tp_target,option_strike_map_selected_tp_distance,option_strike_map_allowed,option_strike_map_reason,order_book_microstructure_direction,order_book_microstructure_label,order_book_microstructure_confirmation_count,order_book_microstructure_allowed,order_book_microstructure_reason,spx_ema20_distance,spx_ema20_max_distance_allowed,above_vwap_confirmed,es_vwap_slope_allowed,es_higher_low_allowed,higher_timeframe_ema,higher_timeframe_ema_slope,higher_timeframe_trend,hour_utc,mae,mfe,end_trade_drawdown,closed_trade_duration,path_price_sample_count,path_has_intratrade_samples,path_mfe,path_mae,path_mfe_minutes,path_mae_minutes,path_mfe_before_mae,path_positive_before_mae,path_first_positive_minutes,path_mfe_before_mae_points,path_mae_before_mfe_points,path_mfe_after_mae_points,path_configured_tp_distance,path_effective_tp_distance,path_tp_reached,path_tp_reached_before_mae,path_tp_touch_minutes,path_half_tp_touch_minutes,path_mfe_to_tp_ratio,path_pre_mae_mfe_to_tp_ratio,path_first_observed_points,path_first_observed_seconds,path_first_nonzero_move_points,path_first_nonzero_move_seconds,path_first_nonzero_move_positive,path_first_profit_0_5p_minutes,path_first_profit_1_0p_minutes,path_first_profit_1_5p_minutes,path_first_profit_2_0p_minutes,path_first_profit_3_0p_minutes,path_first_profit_4_0p_minutes,path_first_profit_5_0p_minutes,path_mfe_first_5m,path_mae_first_5m,path_mfe_first_15m,path_mae_first_15m,path_mfe_first_30m,path_mae_first_30m,path_mfe_first_60m,path_mae_first_60m
1,2,2026-06-25T05:53:14+00:00,2026-06-25T06:08:31+00:00,2026-06-25T01:53:14.0000000,2026-06-25T02:08:31.0000000,34.0,7427.4,7428.4,7428.4,34.0,917.0,15.283333333333333,2026-06-25T05:53:14+00:00,0.0,7427.15,7483.842110308947,56.43628061317044,18.66625217039756,-56.69211030894712,7483.75,7478.219290192381,0.007462736061251686,0.001505665670126761,True,True,True,653.0,7487.25,3.5,14.4166666666667,3.9718390048358323,-0.5888179752101936,True,3.5,True,True,3.0,441.0,False,-2.25,False,-1.5,True,2.0,True,0.008759770893775816,True,5.530709807619142,True,True,206.0,2.0790400961907785,5.530709807619142,True,5.530709807619132,60453.0,,disabled,,38.0,0.0,3.310337861723744,7430.5,49.211639886947694,True,0.0,4.0,True,setup quality 49.21 <= 50.00; ES structure score 3 <= 3; ES structure higher-low -2.25 < 0.25; ES structure higher-high -1.50 < 0.00,0.0,True,standard,1.0,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,pullback_long,pullback_long,True,True,"VALID_0DTE ordered router; ordered ES pullback: trendPrice=7483.75, ema=7483.84, distance=5.53, adx=18.67, rsi=56.44, structure=3",0.90,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-25T05:53:10.5328330Z,3.467167,7472.5,7470.0,72.025,0.03471017008,7475.0,2.5,7544.525,72.025,7475.0,2.5,0.9775760812,0.971304846,2.5,True,allowed,,,,True,allowed,,,,,,-0.09211030894655012,True,True,True,True,,,True,5,-73.1,66.3,129.2,00:15:17,64,True,1.8500000000003638,-2.0499999999992724,9.766666666666667,3.0166666666666666,False,False,7.016666666666667,0.0,-2.0499999999992724,1.8500000000003638,3.310337861723744,3.100000000000364,False,False,,9.516666666666667,0.5967741935484344,0.0,-0.25,1.0,-0.25,1.0,False,7.016666666666667,7.516666666666667,9.516666666666667,,,,,0.0,-2.0499999999992724,1.8500000000003638,-2.0499999999992724,1.8500000000003638,-2.0499999999992724,1.8500000000003638,-2.0499999999992724
3,4,2026-06-25T09:51:24+00:00,2026-06-25T10:06:41+00:00,2026-06-25T05:51:24.0000000,2026-06-25T06:06:41.0000000,34.0,7436.4,7437.4,7437.4,34.0,917.0,15.283333333333333,2026-06-25T09:51:24+00:00,0.0,7436.15,7454.272226855249,57.98815184583911,15.718796943306213,-18.12222685524921,7464.25,7446.165549875656,0.045400299245545346,0.020958294873675898,True,True,True,1801.0,7467.25,3.0,18.0833333333333,3.171721697660018,-0.18772443732829075,True,20.0,True,True,3.0,1201.0,False,-7.5,False,-3.0,True,0.0,True,0.0598886789006297,True,18.084450124343743,True,True,601.0,-1.6798221786189549,18.084450124343743,True,18.084450124343675,709324.0,,disabled,,42.0,0.0,12.0,7448.2,66.51866428466273,True,0.3621480158145965,4.0,True,ES structure score 3 <= 3; ES structure higher-low -7.50 < 0.25; ES structure higher-high -3.00 < 0.00; ADX 15.72 <= 18.00,0.0,True,standard,1.0,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,charm_wall_breakaway_long,charm_wall_breakaway_long,True,True,"charm-wall breakaway: price=7464.25, charmWall=7450.00, distance=14.25, breakoutConfirmed=True, negativeGamma=False, netCharm30m=4298554",1.25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-25T09:51:23.9380480Z,0.061952,7481.75,7480.0,71.475,0.02448408534,7500.0,18.25,7553.225,71.475,7490.0,8.25,0.9587361471,0.9523536562,8.25,True,allowed,target_3_call_volume,7490.0,25.75,True,allowed,,,,,,9.977773144751403,True,True,True,True,,,True,9,-69.7,83.3,153.0,00:15:17,72,True,2.25,-2.0499999999992724,1.6,8.1,True,True,0.35,2.25,-0.25,1.25,12.0,11.800000000000182,False,False,,,0.19067796610169196,0.19067796610169196,-0.25,6.0,-0.25,6.0,False,0.35,1.1,1.35,1.6,,,,2.25,-0.3499999999994543,2.25,-2.0499999999992724,2.25,-2.0499999999992724,2.25,-2.0499999999992724
5,6,2026-06-26T07:21:06+00:00,2026-06-26T07:24:36+00:00,2026-06-26T03:21:06.0000000,2026-06-26T03:24:36.0000000,34.0,7357.9,7361.6,7361.6,125.80000000002474,210.0,3.5,2026-06-26T07:21:06+00:00,0.0,7357.65,7395.787232784308,52.329815056354335,41.20690077116236,-38.13723278430825,7395.75,7386.55307174854,0.04145613158196088,-0.004511843939106401,True,True,True,1330.0,7403.75,8.0,4.93333333333333,-4.215342092978374,0.3619558612739995,True,2.25,True,True,4.0,904.0,True,8.0,True,7.5,False,8.0,True,0.03152463640305354,True,9.196928251460395,True,True,458.0,7.3806577362798915,9.196928251460395,True,9.196928251460122,132156.0,,disabled,,38.0,0.0,3.6,7361.3,67.51323702256713,True,0.417402056809285,3.0,True,"ES pullback from high 8.00 >= 5.00; ES recent high rejection distance 8.00 >= 5.00, minutes 4.93 <= 15.00; RSI slope -4.2153 <= -2.0000",0.0,True,standard,1.0,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,pullback_long,pullback_long,True,True,"VALID_0DTE ordered router; ordered ES pullback: trendPrice=7395.75, ema=7395.79, distance=9.20, adx=41.21, rsi=52.33, structure=4",0.90,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-26T07:21:03.7837790Z,2.216221,7401.75,7400.0,70.85,0.02470007057,7425.0,23.25,7472.6,70.85,7425.0,23.25,0.9581467068,0.9553168782,23.25,True,allowed,,,,True,allowed,,,,,,-0.03723278430782973,True,True,True,True,,,True,7,-8.5,144.5,71.4,00:03:30,15,True,3.75,-0.25,3.4166666666666665,0.0,False,False,0.4166666666666667,0.0,-0.25,3.75,3.6,3.4000000000005457,True,False,3.4166666666666665,1.6666666666666667,1.1029411764704111,0.0,-0.049999999999272404,10.0,-0.049999999999272404,10.0,False,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.4166666666666665,,,3.75,-0.25,3.75,-0.25,3.75,-0.25,3.75,-0.25
7,8,2026-06-26T08:58:00+00:00,2026-06-26T09:14:36+00:00,2026-06-26T04:58:00.0000000,2026-06-26T05:14:36.0000000,34.0,7343.9,7344.9,7344.9,34.0,996.0,16.6,2026-06-26T08:58:00+00:00,0.0,7343.65,7384.29206228238,71.98751344853035,14.288792309597971,-40.64206228238072,7403.5,7382.43866996174,0.12772201664328045,0.11457887799429534,True,True,True,1795.0,7405.5,2.0,0.416666666666667,4.442236960626204,0.45927286099266285,True,26.75,True,True,4.0,1201.0,True,7.75,True,16.5,True,2.0,False,-0.004136317564171795,True,21.061330038260557,True,True,601.0,-5.042609019104524,21.061330038260557,True,21.061330038260166,335855.0,,disabled,,42.0,0.0,12.0,7355.7,80.23460542401934,True,1.1241447457788523,2.0,True,ADX 14.29 <= 18.00; RSI 71.99 >= 70.00,0.0,True,standard,1.0,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,charm_wall_breakaway_long,charm_wall_breakaway_long,True,True,"charm-wall breakaway: price=7403.50, charmWall=7400.00, distance=3.50, breakoutConfirmed=True, negativeGamma=False, netCharm30m=-13793910",1.25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-26T08:57:58.3774000Z,1.6226,7388.0,7390.0,75.25,-0.02657807309,7400.0,12.0,7463.25,75.25,7400.0,12.0,0.9616315888,0.9580874629,12.0,True,allowed,target_2_upper_straddle,7463.25,50.0,True,allowed,,,,,,19.207937717619643,True,True,True,True,,,True,8,-195.5,45.9,227.8,00:16:36,73,True,1.25,-5.75,16.516666666666666,12.016666666666667,False,True,0.26666666666666666,0.75,-5.75,1.25,12.0,11.800000000000182,False,False,,,0.10593220338982888,0.06355932203389733,-0.75,1.0,-0.75,1.0,False,0.7666666666666667,16.516666666666666,,,,,,0.75,-4.75,0.75,-5.75,1.25,-5.75,1.25,-5.75
9,10,2026-06-26T11:05:02+00:00,2026-06-26T11:12:16+00:00,2026-06-26T07:05:02.0000000,2026-06-26T07:12:16.0000000,17.0,7346.1,7348.6,7348.6,42.5,434.0,7.233333333333333,2026-06-26T11:05:02+00:00,0.0,7345.85,7446.411479370835,51.90575121644075,17.86671990042947,-100.5614793708346,7446.25,7406.529327547484,0.09422751106621303,-0.03021229940198004,True,True,True,1793.0,7459.0,12.75,21.35,-0.033245812934164454,-1.3625870807964617,True,8.5,True,True,3.0,1197.0,True,2.25,False,-6.0,False,6.25,True,0.15531446102294638,True,39.72067245251558,True,True,600.0,32.285022623644146,39.72067245251558,True,39.72067245251583,705284.0,,disabled,,38.0,0.0,2.4,7348.3,69.16348267012212,True,0.5090823705623405,5.0,True,ES structure score 3 <= 3; ES structure higher-high -6.00 < 0.00; ES pullback from high 6.25 >= 5.00; ADX slope -1.3626 <= -1.0000; ADX 17.87 <= 18.00,0.0,True,standard,0.5,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,charm_pin_pullback_long,charm_pin_pullback_long,True,True,"positive gamma/charm pin pullback: expectedMovePosition=-0.0034, netCharm30m=4890347, lowerFade=False, pullback=True, dynamicMaxVwapDistance=18.31",0.80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-26T11:04:57.6619810Z,4.338019,7389.75,7390.0,73.25,-0.003412969283,7400.0,10.25,7463.0,73.25,7400.0,10.25,0.8810014469,0.8631151597,10.25,True,allowed,target_2_upper_straddle,7463.0,15.5,True,allowed,,,,,,-0.1614793708348835,True,True,True,True,,,True,11,-50.15,46.75,66.3,00:07:14,30,True,2.75,-2.9500000000007276,7.233333333333333,1.2333333333333334,False,True,0.23333333333333334,0.5499999999992724,-2.9500000000007276,2.75,2.4,2.199999999999818,True,False,6.983333333333333,6.733333333333333,1.2500000000001033,0.24999999999968994,0.1499999999996362,14.0,0.1499999999996362,14.0,True,0.48333333333333334,6.733333333333333,6.733333333333333,6.983333333333333,,,,0.5499999999992724,-2.9500000000007276,2.75,-2.9500000000007276,2.75,-2.9500000000007276,2.75,-2.9500000000007276
11,12,2026-06-26T11:44:37+00:00,2026-06-26T12:02:21+00:00,2026-06-26T07:44:37.0000000,2026-06-26T08:02:21.0000000,17.0,7342.9,7343.9,7343.9,17.0,1064.0,17.733333333333334,2026-06-26T11:44:37+00:00,0.0,7342.55,7435.905639097315,56.44327468045778,18.615756015305017,-93.35563909731445,7435.5,7408.899906640651,0.036458231234753474,-0.01860428050353446,True,True,True,1774.0,7441.25,5.75,7.08333333333333,-0.6766779442690223,-0.7684498689023272,True,1.25,True,True,4.0,1176.0,True,9.75,True,3.25,False,5.75,True,0.04598543120822102,True,26.600093359348268,True,True,585.0,25.463279771318934,26.600093359348268,True,26.600093359348648,774427.0,,disabled,,38.0,0.0,2.4,7345.0,69.8041531026707,True,0.5446751723705945,2.0,True,"ES pullback from high 5.75 >= 5.00; ES recent high rejection distance 5.75 >= 5.00, minutes 7.08 <= 15.00",0.0,True,standard,0.5,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,charm_pin_pullback_long,charm_pin_pullback_long,True,True,"positive gamma/charm pin pullback: expectedMovePosition=0.0209, netCharm30m=1231666, lowerFade=False, pullback=True, dynamicMaxVwapDistance=17.98",0.80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-26T11:44:33.4564870Z,3.543513,7386.5,7385.0,71.9,0.02086230876,7400.0,13.5,7458.4,71.9,7400.0,13.5,0.8852890387,0.8660113133,13.5,True,allowed,,,,True,allowed,,,,,,-0.40563909731469644,True,True,True,True,,,True,11,-158.95,33.15,181.9,00:17:44,73,True,1.9500000000007276,-9.349999999999454,17.733333333333334,9.65,False,True,1.65,1.25,-9.349999999999454,1.9500000000007276,2.4,2.100000000000364,False,False,,4.4,0.9285714285716142,0.5952380952379921,-1.6499999999996362,9.0,-1.6499999999996362,9.0,False,2.65,4.4,17.733333333333334,,,,,1.25,-2.5499999999992724,1.25,-9.349999999999454,1.9500000000007276,-9.349999999999454,1.9500000000007276,-9.349999999999454
13,14,2026-06-26T12:13:22+00:00,2026-06-26T12:15:56+00:00,2026-06-26T08:13:22.0000000,2026-06-26T08:15:56.0000000,17.0,7354.6,7357.1,7357.1,42.5,154.0,2.566666666666667,2026-06-26T12:13:22+00:00,0.0,7354.35,7443.70222347524,62.01966078481412,25.20114869442548,-89.35222347523995,7443.5,7410.3258588563895,0.07431694871750388,0.025974599298925972,True,True,True,1728.0,7452.25,8.75,2.78333333333333,-0.38816498279314504,0.9576761851235792,True,2.0,True,True,4.0,1151.0,True,6.25,True,6.75,False,8.75,True,0.05192879212113591,True,33.17414114361072,True,True,586.0,31.730984212433224,33.17414114361072,True,33.17414114361054,809856.0,,disabled,,38.0,0.0,2.4,7356.8,80.36823152428087,True,1.1315684180156038,2.0,True,"ES pullback from high 8.75 >= 5.00; ES recent high rejection distance 8.75 >= 5.00, minutes 2.78 <= 15.00",0.0,True,standard,0.5,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,charm_pin_pullback_long,charm_pin_pullback_long,True,True,"positive gamma/charm pin pullback: expectedMovePosition=-0.0156, netCharm30m=23954966, lowerFade=False, pullback=True, dynamicMaxVwapDistance=18.06",0.80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-26T12:13:19.1210730Z,2.878927,7398.875,7400.0,72.25,-0.01557093426,7400.0,1.125,7471.125,72.25,7400.0,1.125,0.8951657306,0.8812999266,1.125,True,allowed,,,,True,allowed,,,,,,-0.20222347524075687,True,True,True,True,,,True,12,-12.75,55.25,42.5,00:02:34,11,True,2.5,-0.3500000000003638,2.566666666666667,1.65,False,True,0.15,1.75,-0.3500000000003638,2.5,2.4,2.199999999999818,True,False,2.566666666666667,0.65,1.1363636363637304,0.7954545454546113,0.1499999999996362,9.0,0.1499999999996362,9.0,True,0.4,0.65,0.65,2.566666666666667,,,,2.5,-0.3500000000003638,2.5,-0.3500000000003638,2.5,-0.3500000000003638,2.5,-0.3500000000003638
15,16,2026-06-26T12:36:10+00:00,2026-06-26T13:56:26+00:00,2026-06-26T08:36:10.0000000,2026-06-26T09:56:26.0000000,17.0,7346.9,7349.4,7349.4,42.5,4816.0,80.26666666666667,2026-06-26T12:36:10+00:00,0.0,7346.55,7439.1612688827345,42.41618552921767,17.952716065998423,-92.6112688827343,7437.5,7411.299200362154,0.04310975950036593,-0.015019643932074335,True,True,True,1752.0,7452.25,14.75,25.5833333333333,-3.8596540134097053,-0.626418711706108,True,5.75,True,True,4.0,1172.0,True,0.25,True,3.75,False,9.75,True,0.043631040872748925,True,26.200799637845826,True,True,586.0,20.940429588020432,26.200799637845826,True,26.200799637846103,838317.0,,disabled,,38.0,0.0,2.4,7349.0,61.98780488218455,True,0.11043360456580806,4.0,True,ES pullback from high 9.75 >= 5.00; RSI slope -3.8597 <= -2.0000; ADX 17.95 <= 18.00; RSI 42.42 <= 45.00,0.0,True,standard,0.5,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,charm_pin_pullback_long,charm_pin_pullback_long,True,True,"positive gamma/charm pin pullback: expectedMovePosition=0.0105, netCharm30m=-25173027, lowerFade=False, pullback=True, dynamicMaxVwapDistance=17.83",0.80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-26T12:36:09.4768050Z,0.523195,7390.75,7390.0,71.3,0.01051893408,7400.0,9.25,7462.05,71.3,7400.0,9.25,0.9689110345,0.9664489739,9.25,True,allowed,,,,True,allowed,,,,,,-1.661268882734594,True,True,True,True,,,True,12,-527.0,42.5,529.55,01:20:16,322,True,2.5,-28.5,80.26666666666667,58.1,False,False,80.26666666666667,0.0,-28.5,2.5,2.4,2.100000000000364,True,False,80.26666666666667,80.26666666666667,1.1904761904759842,0.0,-0.6499999999996362,6.0,-0.6499999999996362,6.0,False,80.26666666666667,80.26666666666667,80.26666666666667,80.26666666666667,,,,0.0,-5.75,0.0,-9.549999999999272,0.0,-12.25,0.0,-28.5
17,18,2026-06-26T14:50:02+00:00,2026-06-26T15:02:02+00:00,2026-06-26T10:50:02.0000000,2026-06-26T11:02:02.0000000,34.0,7377.8,7379.2,7378.8,47.59999999998763,720.0,12.0,2026-06-26T14:50:02+00:00,0.0,7377.6,7421.4592066343075,56.56303438832699,19.861673433778822,-43.85920663430716,7426.75,7413.516429292206,0.04167269529148888,0.024193729231109302,True,True,True,1784.0,7431.75,5.0,3.31666666666667,-3.40643561164303,1.024726743663758,True,10.75,True,True,4.0,1188.0,True,5.25,True,10.75,True,5.0,False,0.017932622791853033,True,13.233570707793403,True,True,596.0,2.779329014552745,13.233570707793403,True,13.23357070779366,1076218.0,,disabled,,42.0,0.0,12.0,7389.6,66.73929969478021,True,0.3744055385989012,3.0,True,"ES pullback from high 5.00 >= 5.00; ES recent high rejection distance 5.00 >= 5.00, minutes 3.32 <= 15.00; RSI slope -3.4064 <= -2.0000",0.0,True,standard,1.0,VALID_0DTE,VALID_0DTE,True,False,False,valid 0DTE option strike map; option IV module disabled,charm_wall_breakaway_long,charm_wall_breakaway_long,True,True,"charm-wall breakaway: price=7426.75, charmWall=7410.00, distance=16.75, breakoutConfirmed=True, negativeGamma=False, netCharm30m=-46431996",1.25,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-26T14:49:57.1191920Z,4.880808,7423.0,7425.0,68.775,-0.02908033442,7425.0,2.0,7491.775,68.775,7425.0,2.0,0.9563388693,0.9524876488,2.0,True,allowed,target_2_upper_straddle,7491.775,50.0,True,allowed,,,,,,5.290793365692114,True,True,True,True,,,True,14,-346.8,146.2,455.6,00:12:00,50,True,3.0999999999994543,-9.199999999999818,11.483333333333333,6.233333333333333,False,True,0.23333333333333334,2.300000000000182,-9.199999999999818,3.0999999999994543,12.0,11.800000000000182,False,False,,,0.2627118644067294,0.19491525423730055,0.5999999999994543,14.0,0.5999999999994543,14.0,True,0.23333333333333334,0.9833333333333333,1.2333333333333334,1.2333333333333334,11.483333333333333,,,2.300000000000182,-6.199999999999818,3.0999999999994543,-9.199999999999818,3.0999999999994543,-9.199999999999818,3.0999999999994543,-9.199999999999818
19,20,2026-06-28T22:52:28+00:00,2026-06-28T23:07:11+00:00,2026-06-28T18:52:28.0000000,2026-06-28T19:07:11.0000000,34.0,7392.2,7398.3,7398.3,207.40000000001237,883.0,14.716666666666667,2026-06-28T22:52:28+00:00,0.0,7391.85,7441.276728861802,81.56836494703313,27.17010544693424,-49.426728861802076,7451.0,7443.621503793455,0.08040129867554685,0.1719785262036121,True,True,True,1030.0,7451.25,0.25,0.266666666666667,5.217280001361665,0.9084211563645711,True,15.25,True,True,4.0,717.0,True,1.75,True,8.25,True,0.25,False,-0.0923032253806306,True,7.378496206545125,True,True,345.0,-7.786600327153762,7.378496206545125,True,7.378496206544696,8831.0,,disabled,,48.0,0.0,6.0,7397.9,70.88055947470568,True,0.6044755263725372,1.0,True,RSI 81.57 >= 70.00,0.0,True,standard,1.0,EXPIRED_0DTE,EXPIRED_0DTE,False,False,True,0DTE expired after 16:00:00,breakout_long_no_0dte,breakout_long_no_0dte,True,True,"EXPIRED_0DTE routed fallback: 0DTE expired after 16:00:00; no-0DTE configured profile: profile=breakout_long_no_0dte, distance=7.38, slope=0.0804, acceleration=0.1720, adx=27.17, rsi=81.57, structure=4, directionalEvidence=True",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,disabled,2026-06-27T03:45:00.0729630Z,155247.927037,7397.25,7395.0,62.7,0.03588516746,7400.0,2.75,7459.95,62.7,7400.0,2.75,0.688919062,,2.75,True,allowed,,,,False,stale age=155247.93s max=600s,,,,,,9.723271138197319,True,True,True,True,,,True,22,-76.5,243.1,91.8,00:14:43,60,True,6.100000000000364,-2.25,14.716666666666667,7.55,False,True,0.05,0.4499999999998181,-2.25,6.100000000000364,6.0,5.699999999999818,True,False,14.716666666666667,11.55,1.0701754385965891,0.07894736842102323,0.0500000000001819,3.0,0.0500000000001819,3.0,True,8.8,9.05,9.3,9.8,11.55,11.55,14.716666666666667,0.4499999999998181,-1.25,6.100000000000364,-2.25,6.100000000000364,-2.25,6.100000000000364,-2.25
